frame,keypoint_id,x,y,px,py,visibility
103,12,0.10794338,0.5143088,77,658,0.9972026348114014
103,13,0.2697959,0.61953896,194,793,0.988243043422699
103,14,0.26728755,0.6149439,192,787,0.9949920773506165
103,15,0.2878857,0.7209947,207,922,0.9439839720726013
103,16,0.25162554,0.718408,181,919,0.9656447172164917
104,0,0.31946573,0.35705498,230,457,0.8509649038314819
104,1,0.31167495,0.34829447,224,445,0.24762719869613647
104,2,0.3086646,0.3458397,222,442,0.8433440923690796
104,3,0.26377895,0.35053772,189,448,0.08930747210979462
104,4,0.25875133,0.34624547,186,443,0.9434362649917603
104,5,0.21588033,0.41090447,155,525,0.9844815731048584
104,6,0.20256945,0.37664527,145,482,0.9946250319480896
104,7,0.322588,0.48539644,232,621,0.9139445424079895
104,8,0.17977329,0.42409307,129,542,0.980937659740448
104,9,0.48121235,0.52019453,346,665,0.8787232041358948
104,10,0.2379206,0.49571714,171,634,0.9610463976860046
104,11,0.113124676,0.5128266,81,656,0.9953303337097168
104,12,0.117676556,0.4993965,84,639,0.9967139959335327
104,13,0.20057176,0.6184763,144,791,0.9935153722763062
104,14,0.29865193,0.582676,215,745,0.9960106611251831
104,15,0.20238933,0.7519275,145,962,0.9711055755615234
104,16,0.29955,0.69236743,215,886,0.9788863658905029
105,0,0.3141179,0.3485492,226,446,0.8149504065513611
105,1,0.30207878,0.33888635,217,433,0.19210144877433777
105,2,0.30163884,0.33770227,217,432,0.8000602722167969
105,3,0.24929221,0.34121472,179,436,0.08465421199798584
105,4,0.25598627,0.34065488,184,436,0.9452522397041321
105,5,0.20607506,0.40440804,148,517,0.9850639700889587
105,6,0.20839188,0.36856446,150,471,0.9954138994216919
105,7,0.30110824,0.47907606,216,613,0.9169796705245972
105,8,0.17455828,0.40313435,125,516,0.9844397306442261
105,9,0.4565957,0.5237632,328,670,0.8790806531906128
105,10,0.21034977,0.46386647,151,593,0.9659643173217773
105,11,0.0989355,0.51107883,71,654,0.996030867099762
105,12,0.115391985,0.495147,83,633,0.9973989725112915
105,13,0.18223944,0.6184312,131,791,0.9944603443145752
105,14,0.29782724,0.57136524,214,731,0.9967854022979736
105,15,0.17600513,0.7583407,126,970,0.974763810634613
105,16,0.28539172,0.67695415,205,866,0.9826488494873047
106,0,0.31182808,0.33745602,224,431,0.8022592663764954
106,1,0.2996791,0.32705092,215,418,0.17095665633678436
106,2,0.29792422,0.32818165,214,420,0.8340851664543152
106,3,0.24600269,0.3296209,177,421,0.07241857796907425
106,4,0.25255853,0.3349065,181,428,0.9561321139335632
106,5,0.20166522,0.3930095,145,503,0.9730002880096436
106,6,0.20813213,0.36705747,149,469,0.9951133131980896
106,7,0.27768004,0.470167,199,601,0.8367116451263428
106,8,0.20032588,0.41004992,144,524,0.9846460223197937
106,9,0.41160932,0.52040285,296,666,0.7946120500564575
106,10,0.28572732,0.479529,205,613,0.9625610709190369
106,11,0.08521371,0.50279266,61,643,0.9943494200706482
106,12,0.10087454,0.49166375,72,629,0.9972061514854431
106,13,0.16593842,0.60776055,119,777,0.9934009909629822
106,14,0.27779618,0.5743348,200,735,0.9970964193344116
106,15,0.15380503,0.736893,110,943,0.9765808582305908
106,16,0.24855821,0.6764448,178,865,0.9860889315605164
107,0,0.29600865,0.32888195,213,420,0.6867563128471375
107,1,0.2843433,0.31934047,204,408,0.11693234741687775
107,2,0.2878999,0.32029513,207,409,0.7542301416397095
107,3,0.22228889,0.32172066,160,411,0.08193813264369965
107,4,0.2511205,0.32706052,180,418,0.9501281976699829
107,5,0.1731951,0.3741308,124,478,0.9590317010879517
107,6,0.20956081,0.3666034,150,469,0.9926385879516602
107,7,0.22565165,0.44224042,162,566,0.7510701417922974
107,8,0.21873724,0.4266378,157,546,0.9743882417678833
107,9,0.28849122,0.4761663,207,609,0.6662915349006653
107,10,0.28231388,0.47607994,203,609,0.9299874901771545
107,11,0.07039205,0.4895473,50,626,0.992185652256012
107,12,0.10458043,0.48567683,75,621,0.9962584972381592
107,13,0.13933524,0.6017647,100,770,0.9900555610656738
107,14,0.25444344,0.58680075,183,751,0.9956005811691284
107,15,0.11984415,0.7194106,86,920,0.9648939967155457
107,16,0.22697613,0.69001657,163,883,0.9781942963600159
108,0,0.27994674,0.32319102,201,413,0.6411034464836121
108,1,0.27393,0.31532723,197,403,0.09401964396238327
108,2,0.2727465,0.31575602,196,404,0.7038184404373169
108,3,0.21836953,0.31720725,157,406,0.0721995159983635
108,4,0.23284855,0.32196656,167,412,0.9033495783805847
108,5,0.17061639,0.3664764,122,469,0.9318828582763672
108,6,0.1880478,0.364902,135,467,0.9878831505775452
108,7,0.22119154,0.4360032,159,558,0.7205355763435364
108,8,0.21888112,0.4321138,157,553,0.9755232334136963
108,9,0.3031607,0.47913584,218,613,0.6851176619529724
108,10,0.30012703,0.48978034,216,626,0.9417698979377747
108,11,0.0682575,0.48919573,49,626,0.9886122345924377
108,12,0.088018484,0.4889949,63,625,0.995149552822113
108,13,0.15129158,0.59823614,108,765,0.9861246943473816
108,14,0.24230139,0.5953585,174,762,0.994726836681366
108,15,0.11389853,0.7017951,82,898,0.9526814818382263
108,16,0.21090223,0.6983743,151,893,0.9727492332458496
109,0,0.2699596,0.31919825,194,408,0.7926709055900574
109,1,0.2670386,0.31147477,192,398,0.1857905089855194
109,2,0.25906837,0.3119108,186,399,0.836368978023529
109,3,0.21818276,0.31384057,157,401,0.12023001909255981
109,4,0.2163643,0.31908324,155,408,0.9411740303039551
109,5,0.1605534,0.3635647,115,465,0.9549811482429504
109,6,0.18739349,0.36583066,134,468,0.9929700493812561
109,7,0.20614196,0.42995906,148,550,0.7338394522666931
109,8,0.23583859,0.43639797,169,558,0.9804021716117859
109,9,0.2856689,0.48601627,205,622,0.6790411472320557
109,10,0.29097685,0.5027768,209,643,0.946533203125
109,11,0.051451683,0.48400703,37,619,0.988832950592041
109,12,0.08055908,0.48453107,58,620,0.9955451488494873
109,13,0.12674536,0.5980706,91,765,0.984377384185791
109,14,0.24458806,0.59690386,176,764,0.9945039749145508
109,15,0.060524177,0.70168847,43,898,0.9407654404640198
109,16,0.21211389,0.70227545,152,898,0.9672884345054626
110,0,0.26688474,0.3128298,192,400,0.8966585993766785
110,1,0.26432815,0.3052453,190,390,0.30407145619392395
110,2,0.25292677,0.30479106,182,390,0.9352961182594299
110,3,0.21367548,0.3092153,153,395,0.1634848564863205
110,4,0.20300971,0.3120071,146,399,0.9821828007698059
110,5,0.13746288,0.36328983,98,465,0.9749240279197693
110,6,0.18524502,0.35834008,133,458,0.9977275729179382
110,7,0.17579333,0.4384612,126,561,0.7254893183708191
110,8,0.2674506,0.42157364,192,539,0.9892515540122986
110,9,0.25968814,0.48167205,186,616,0.6322212815284729
110,10,0.35574338,0.45940772,256,588,0.9570174217224121
110,11,0.03478368,0.47924224,25,613,0.992055356502533
110,12,0.07725156,0.47784096,55,611,0.9973233342170715
110,13,0.09050724,0.599651,65,767,0.9857795238494873
110,14,0.23607762,0.5973617,169,764,0.995633065700531
110,15,0.011598693,0.7075576,8,905,0.9348810315132141
110,16,0.21111348,0.70588744,152,903,0.9665321707725525
111,0,0.25787842,0.30886304,185,395,0.8120415806770325
111,1,0.25613853,0.29989576,184,383,0.19682541489601135
111,2,0.2470707,0.29992217,177,383,0.8998016715049744
111,3,0.19269788,0.299363,138,383,0.19184093177318573
111,4,0.20221524,0.3047367,145,390,0.9813303351402283
111,5,0.10405142,0.34946984,74,447,0.9507282376289368
111,6,0.19198243,0.35379395,138,452,0.9954661130905151
111,7,0.119109206,0.42523915,85,544,0.5322296619415283
111,8,0.28357273,0.42188436,204,540,0.9770340323448181
111,9,0.2114434,0.4670094,152,597,0.43021661043167114
111,10,0.38721517,0.45348018,278,580,0.9043620228767395
111,11,0.013304668,0.4780938,9,611,0.9721847772598267
111,12,0.08062877,0.4806432,58,615,0.9906856417655945
111,13,0.072228335,0.5911136,52,756,0.9528709650039673
111,14,0.23089142,0.5949288,166,761,0.9849045276641846
111,15,0.0,0.6978378,0,893,0.829193651676178
111,16,0.20859808,0.70521843,150,902,0.9042119979858398
112,0,0.24386762,0.30273438,175,387,0.8167466521263123
112,1,0.24389489,0.29292732,175,374,0.21058927476406097
112,2,0.23409297,0.2938636,168,376,0.8904735445976257
112,3,0.18274277,0.29090437,131,372,0.18631450831890106
112,4,0.1892919,0.29653704,136,379,0.9773542284965515
112,5,0.08857167,0.34065273,63,436,0.9450036287307739
112,6,0.17764881,0.34680724,127,443,0.9938772320747375
112,7,0.099293664,0.4237474,71,542,0.5420203804969788
112,8,0.2613977,0.4200425,188,537,0.9681152105331421
112,9,0.15815571,0.47647452,113,609,0.44761598110198975
112,10,0.31765103,0.45282847,228,579,0.8888304233551025
112,11,0.0,0.4748909,0,607,0.951366662979126
112,12,0.06721728,0.4791839,48,613,0.9820972084999084
112,13,0.03941659,0.57576734,28,736,0.9176397919654846
112,14,0.21022947,0.5886122,151,753,0.9701484441757202
112,15,0.0,0.68679225,0,879,0.7224496006965637
112,16,0.22861522,0.7077093,164,905,0.824609100818634
113,0,0.23596446,0.29639816,169,379,0.7447259426116943
113,1,0.2345008,0.28658277,168,366,0.16320769488811493
113,2,0.22443625,0.28752422,161,368,0.8488084077835083
113,3,0.17388113,0.28654647,125,366,0.1420646458864212
113,4,0.17786314,0.2919563,128,373,0.9747365117073059
113,5,0.0804526,0.33489233,57,428,0.9095813632011414
113,6,0.16566047,0.3442002,119,440,0.99216628074646
113,7,0.09165457,0.4124871,65,527,0.4576200842857361
113,8,0.23427296,0.42095008,168,538,0.9614547491073608
113,9,0.14679387,0.4612754,105,590,0.3901924192905426
113,10,0.2610919,0.45120826,187,577,0.8754653930664062
113,11,0.00049316615,0.46476507,0,594,0.9095328450202942
113,12,0.068475395,0.47025886,49,601,0.9672529101371765
113,13,0.02461552,0.56436473,17,722,0.8446568250656128
113,14,0.18650377,0.57523936,134,736,0.9397017955780029
113,15,0.0,0.6818322,0,872,0.5512223839759827
113,16,0.21465403,0.6952518,154,889,0.6882637143135071
114,0,0.22892265,0.29108644,164,372,0.7106543779373169
114,1,0.22932997,0.28119203,165,359,0.13952437043190002
114,2,0.21868469,0.2816112,157,360,0.830181896686554
114,3,0.16762955,0.2821672,120,361,0.14421989023685455
114,4,0.17458598,0.28745562,125,367,0.967653214931488
114,5,0.07347421,0.333217,52,426,0.8982877731323242
114,6,0.16375056,0.34160423,117,437,0.9888070821762085
114,7,0.082316756,0.41228366,59,527,0.40680766105651855
114,8,0.21440999,0.4251283,154,544,0.9485737681388855
114,9,0.14935023,0.45183238,107,578,0.33440229296684265
114,10,0.2098342,0.45821816,151,586,0.8448053598403931
114,11,0.0,0.46111232,0,590,0.9269412755966187
114,12,0.05444906,0.46465755,39,594,0.9741178154945374
114,13,0.044277094,0.55764806,31,713,0.9168018698692322
114,14,0.18837142,0.56486034,135,723,0.9715564846992493
114,15,0.0,0.6753645,0,864,0.775530993938446
114,16,0.19030711,0.68981636,137,882,0.8681166172027588
115,0,0.22521934,0.29417086,162,376,0.7116129994392395
115,1,0.2213629,0.2827891,159,361,0.156549870967865
115,2,0.21107271,0.28449416,151,364,0.8467524647712708
115,3,0.15683164,0.28334466,112,362,0.1369601935148239
115,4,0.16597387,0.29300204,119,375,0.9691892266273499
115,5,0.06559393,0.3372913,47,431,0.8557472825050354
115,6,0.16785231,0.34838843,120,445,0.9818276762962341
115,7,0.07154025,0.41956216,51,537,0.28883394598960876
115,8,0.20322724,0.43563265,146,557,0.9117401242256165
115,9,0.14251512,0.4553648,102,582,0.23827069997787476
115,10,0.16974425,0.46412835,122,594,0.7779476642608643
115,11,0.0,0.4621986,0,591,0.8829127550125122
115,12,0.053724237,0.4663911,38,596,0.956375241279602
115,13,0.066088974,0.54934204,47,703,0.9024319052696228
115,14,0.19023553,0.5573278,136,713,0.9665937423706055
115,15,0.0,0.6719346,0,860,0.79647296667099
115,16,0.13500395,0.68557656,97,877,0.8825592994689941
116,0,0.21516041,0.30383363,154,388,0.6122532486915588
116,1,0.20667684,0.2929816,148,375,0.10520856827497482
116,2,0.20292774,0.29433307,146,376,0.7627578377723694
116,3,0.13521692,0.29353693,97,375,0.1425168365240097
116,4,0.16610283,0.30344138,119,388,0.9679314494132996
116,5,0.05448461,0.34383187,39,440,0.879923939704895
116,6,0.17130171,0.3565742,123,456,0.984186589717865
116,7,0.04804286,0.41465378,34,530,0.36429929733276367
116,8,0.19734806,0.43745527,142,559,0.9323928356170654
116,9,0.105188295,0.4504202,75,576,0.28477662801742554
116,10,0.14844614,0.4632616,106,592,0.8190225958824158
116,11,0.0,0.46852222,0,599,0.9162533283233643
116,12,0.057859294,0.47142306,41,603,0.9693666100502014
116,13,0.08284859,0.55886495,59,715,0.9105362892150879
116,14,0.18414888,0.55903566,132,715,0.9699810147285461
116,15,0.0,0.6742567,0,863,0.7898135185241699
116,16,0.087930754,0.67460734,63,863,0.8810495138168335
117,0,0.20687228,0.3078558,148,394,0.5368884801864624
117,1,0.19948536,0.2975586,143,380,0.08528217673301697
117,2,0.19691825,0.2989182,141,382,0.7093571424484253
117,3,0.12667009,0.30119887,91,385,0.1419745832681656
117,4,0.16375503,0.3105817,117,397,0.9616292119026184
117,5,0.0490167,0.3521226,35,450,0.84148108959198
117,6,0.16767947,0.364816,120,466,0.9776909351348877
117,7,0.04749406,0.42333898,34,541,0.3164561688899994
117,8,0.19456482,0.44237956,140,566,0.9166863560676575
117,9,0.10638653,0.46123642,76,590,0.2585512101650238
117,10,0.15511768,0.46606666,111,596,0.7935770153999329
117,11,0.0,0.47428617,0,607,0.8905819058418274
117,12,0.055788275,0.47769934,40,611,0.9594208598136902
117,13,0.08659898,0.56968707,62,729,0.8814995288848877
117,14,0.15740696,0.573983,113,734,0.9592228531837463
117,15,0.017570432,0.683323,12,874,0.7339775562286377
117,16,0.061521087,0.6907547,44,884,0.843979001045227
118,0,0.19266306,0.31995037,138,409,0.5282872915267944
118,1,0.18756989,0.3096989,135,396,0.09801733493804932
118,2,0.18340306,0.3105009,132,397,0.7017338275909424
118,3,0.11924752,0.3115642,85,398,0.15538160502910614
118,4,0.1505817,0.31860512,108,407,0.9528598189353943
118,5,0.04214381,0.35942197,30,460,0.7981395721435547
118,6,0.1580737,0.36983997,113,473,0.9663301706314087
118,7,0.046022236,0.43145972,33,552,0.25937825441360474
118,8,0.19583236,0.44633427,140,571,0.873939573764801
118,9,0.10832034,0.4714889,77,603,0.20844165980815887
118,10,0.15635516,0.4733154,112,605,0.7157208919525146
118,11,0.0,0.4792954,0,613,0.8307516574859619
118,12,0.056488197,0.48215574,40,617,0.9309098124504089
118,13,0.07817535,0.5793025,56,741,0.8135534524917603
118,14,0.13779092,0.5836219,99,747,0.9279959201812744
118,15,0.027424324,0.6878125,19,880,0.6330675482749939
118,16,0.060027566,0.696519,43,891,0.7646439671516418
119,0,0.18265373,0.32162905,131,411,0.4389464855194092
119,1,0.17821503,0.31228083,128,399,0.0713176280260086
119,2,0.17509522,0.3126873,126,400,0.6153360605239868
119,3,0.111252256,0.3153928,80,403,0.1431187093257904
119,4,0.14550325,0.32086492,104,410,0.9423636198043823
119,5,0.03754533,0.361556,27,462,0.7803356051445007
119,6,0.1535221,0.3704637,110,474,0.9673404693603516
119,7,0.038164437,0.42729872,27,546,0.25781798362731934
119,8,0.19132733,0.44032955,137,563,0.8906058073043823
119,9,0.094788924,0.46763843,68,598,0.2054450660943985
119,10,0.15339725,0.4717502,110,603,0.7367268204689026
119,11,0.0,0.48006997,0,614,0.8657422661781311
119,12,0.06404584,0.48234266,46,617,0.9504345059394836
119,13,0.06864389,0.5792081,49,741,0.8584309816360474
119,14,0.13346626,0.58287036,96,746,0.9508880376815796
119,15,0.023153156,0.6859918,16,878,0.7144763469696045
119,16,0.07069844,0.69532716,50,890,0.8335691094398499
120,0,0.16955854,0.3247476,122,415,0.45844292640686035
120,1,0.16668129,0.3148629,120,403,0.08708780258893967
120,2,0.16012971,0.3159489,115,404,0.6805989146232605
120,3,0.106531754,0.3165266,76,405,0.15463943779468536
120,4,0.1296207,0.3221826,93,412,0.9613238573074341
120,5,0.031415023,0.36199164,22,463,0.7584046721458435
120,6,0.14050132,0.36841124,101,471,0.9759424328804016
120,7,0.027181806,0.42601174,19,545,0.1807599663734436
120,8,0.17361042,0.43156677,124,552,0.8856684565544128
120,9,0.07847934,0.47260255,56,604,0.13654378056526184
120,10,0.15583952,0.47329473,112,605,0.6927969455718994
120,11,0.0009970771,0.48050517,0,615,0.8892267942428589
120,12,0.074366964,0.48295385,53,618,0.9648553729057312
120,13,0.045297436,0.58497024,32,748,0.9063574075698853
120,14,0.12031016,0.58992606,86,755,0.9711025357246399
120,15,0.017702146,0.6851293,12,876,0.838021457195282
120,16,0.09773994,0.6934644,70,887,0.9163562059402466
121,0,0.15907487,0.3233858,114,413,0.4942338764667511
121,1,0.15689753,0.31456208,112,402,0.07703457772731781
121,2,0.15219583,0.31463918,109,402,0.6955872178077698
121,3,0.09548751,0.31712785,68,405,0.14870420098304749
121,4,0.12098302,0.32055494,87,410,0.9629868268966675
121,5,0.029339086,0.36342183,21,465,0.8525732755661011
121,6,0.12359635,0.367381,88,470,0.9890840649604797
121,7,0.045043807,0.42839345,32,548,0.2957364320755005
121,8,0.15672888,0.43151945,112,552,0.9531340599060059
121,9,0.13623026,0.4615663,98,590,0.22393746674060822
121,10,0.17199677,0.46750402,123,598,0.8299580216407776
121,11,0.011866453,0.48173085,8,616,0.9585595726966858
121,12,0.07831638,0.48298422,56,618,0.9886562824249268
121,13,0.038337167,0.58517164,27,749,0.9597455263137817
121,14,0.1178704,0.58453023,84,748,0.9890444278717041
121,15,0.016032822,0.67773545,11,867,0.9163699150085449
121,16,0.11305132,0.6784485,81,868,0.961219310760498
122,0,0.15267773,0.3245211,109,415,0.5963357090950012
122,1,0.15047032,0.31690702,108,405,0.10533598065376282
122,2,0.14729044,0.3167184,106,405,0.7242780923843384
122,3,0.09139575,0.3182603,65,407,0.15684516727924347
122,4,0.11493065,0.32199618,82,412,0.9329941272735596
122,5,0.039634004,0.3634308,28,465,0.8884416222572327
122,6,0.112952314,0.36741242,81,470,0.9882458448410034
122,7,0.049989402,0.42533237,35,544,0.45279935002326965
122,8,0.14275983,0.42565936,102,544,0.9660457372665405
122,9,0.14891663,0.45559472,107,583,0.38172435760498047
122,10,0.17835575,0.45696878,128,584,0.8904166221618652
122,11,0.02674781,0.48215455,19,617,0.9667690992355347
122,12,0.080864854,0.48288497,58,618,0.9900161623954773
122,13,0.05253758,0.5830105,37,746,0.9645142555236816
122,14,0.13973436,0.5782969,100,740,0.9897408485412598
122,15,0.0178229,0.67367136,12,862,0.9166383743286133
122,16,0.12229699,0.6695277,88,856,0.9604511260986328
123,0,0.15468529,0.3255148,111,416,0.6170178651809692
123,1,0.14945517,0.31667376,107,405,0.10641627013683319
123,2,0.14600752,0.3173276,105,406,0.7776530981063843
123,3,0.08989618,0.31767336,64,406,0.1430017054080963
123,4,0.11234349,0.32374573,80,414,0.9641925096511841
123,5,0.035202637,0.36340418,25,465,0.904701828956604
123,6,0.11156597,0.36549726,80,467,0.9925345182418823
123,7,0.049815796,0.4220044,35,540,0.42196884751319885
123,8,0.1297316,0.42035896,93,538,0.9709888696670532
123,9,0.15297171,0.4453217,110,570,0.34196361899375916
123,10,0.17712429,0.45781606,127,586,0.8955077528953552
123,11,0.01984452,0.4775228,14,611,0.9776610136032104
123,12,0.07551442,0.47816294,54,612,0.9936774373054504
123,13,0.06655354,0.57705224,47,738,0.9770241379737854
123,14,0.15072115,0.57184446,108,731,0.9937194585800171
123,15,0.026092423,0.6668112,18,853,0.9486456513404846
123,16,0.11505055,0.65863353,82,843,0.9765667915344238
124,0,0.16168174,0.32401115,116,414,0.6614510416984558
124,1,0.15457094,0.31594235,111,404,0.12131761014461517
124,2,0.15374109,0.3161152,110,404,0.7644457221031189
124,3,0.09110137,0.3168919,65,405,0.16147497296333313
124,4,0.118460186,0.32266217,85,413,0.947373628616333
